['INFO ]2023-11-20 07:31:16,070(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:31:14,761(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:31:15,213(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please provide all mandatory details to create a new patient
['INFO ]2023-11-20 16:31:15,570(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed:No Patient Info Found !!!
['INFO ]2023-11-20 16:31:16,091(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please Provide the correct patient Id to update the records
['INFO ]2023-11-20 16:31:16,286(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect patientId!Records cannot be viewed
['INFO ]2023-11-20 16:31:16,468(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect FileId!Records cannot be viewed
['INFO ]2023-11-20 16:31:16,702(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Morbidity Name doesnt match!Records cannot be viewed
['INFO ]2023-11-20 16:31:16,936(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Patient Id doesnt exists to perform delete actions!!
['INFO ]2023-11-20 16:59:25,387(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:59:27,985(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient Id  has been created  Successfully***************
['INFO ]2023-11-20 16:59:28,380(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-*************You have retrieved ALL patients details in the system***************
['INFO ]2023-11-20 16:59:29,721(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been successfully updated:4679
['INFO ]2023-11-20 16:59:30,332(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4679
['INFO ]2023-11-20 16:59:30,625(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bd6c2fa57dd184cbe9d29
['INFO ]2023-11-20 16:59:32,994(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-********You have retrieved ALL Morbidity details in the system*************
['INFO ]2023-11-20 16:59:33,312(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-You have retrieved the morbidity details associated with this Morbidity name:TSH
['INFO ]2023-11-20 16:59:33,574(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:59:34,156(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient has logged in Successfully***************
['INFO ]2023-11-20 16:59:34,456(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4679
['INFO ]2023-11-20 16:59:34,732(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bd6c2fa57dd184cbe9d29
['INFO ]2023-11-20 16:59:34,949(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:59:35,405(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:59:35,627(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been deleted successfully: 4679
['INFO ]2023-11-20 16:59:35,888(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:59:36,737(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:59:37,102(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:59:37,523(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:59:38,219(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:59:38,752(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:59:39,402(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please provide all mandatory details to create a new patient
['INFO ]2023-11-20 16:59:39,987(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed:No Patient Info Found !!!
['INFO ]2023-11-20 16:59:41,152(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please Provide the correct patient Id to update the records
['INFO ]2023-11-20 16:59:41,381(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect patientId!Records cannot be viewed
['INFO ]2023-11-20 16:59:41,585(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect FileId!Records cannot be viewed
['INFO ]2023-11-20 16:59:41,794(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Morbidity Name doesnt match!Records cannot be viewed
['INFO ]2023-11-20 16:59:42,019(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Patient Id doesnt exists to perform delete actions!!
